featureidx	name	fold	log2fold	tstat	pvalue	qvalue	updown	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	urine_neg_ab	urine_neg_aw	maxint	mean1	sd1	mean2	sd2	05102016-089	05102016-092	05102016-093	05102016-100	05102016-108	05102016-109	05102016-121	05102016-126	05102016-127	05102016-131	05102016-132	05102016-139	05102016-141	05102016-143	05102016-087	05102016-088	05102016-096	05102016-101	05102016-102	05102016-104	05102016-110	05102016-111	05102016-113	05102016-118	05102016-129	05102016-130	05102016-137	05102016-147
87	M383T4	1.31838000710365	-0.398766269697543	-0.723722646471073	0.476665260693407	0.884982682164735	DOWN	383.152105286822	383.150345302986	383.153431600616	3.76203332333333	3.74946660666667	3.8101499	17	10	7	6600.54296875	3182.04125174402	3310.5068586106	2413.5994437102	2196.39029595676	11054.61628643	1042.42437751895	2357.11480006155	1483.10168100994	1960.09352682692	435.579204275835	1000.36823709492	10217.3694128595	1368.99802825291	3510.86430565988	3766.48100213023	2872.10809948871	2469.61638963566	1009.8421731713	1454.51788113937	8655.97360244441	1084.07157829337	4582.8585787356	1019.11658448617	1884.30612090681	959.967769921978	1590.78598433002	3454.40709449467	898.698445922817	1378.77701682821	902.639798619	4377.17028673927	1547.10146908116
88	M231T2	1.24937467507666	-0.321206191770016	-0.721534010174421	0.478116837390757	0.885291822474671	DOWN	230.995364100955	230.994677142722	230.996373903476	2.183533305	2.17541656666667	2.41738325666667	26	11	9	1438.0126953125	1370.41516930635	1192.95235630129	1096.88086099734	767.405545081196	4470.23896416603	331.870426258276	469.129618083995	1423.58527568247	1260.62383551615	219.267286675923	886.252307346424	2358.42892941441	272.433745299346	1195.20925201966	1280.22264952008	922.828617465562	3069.56509321152	1026.15636962907	1787.53500773036	2841.80850714214	573.686676681175	600.460982894268	345.577978646106	662.367156088156	737.068699841444	868.929189187186	978.316675992402	1817.48720289571	382.265950865089	1748.67276811915	1778.70060003005	233.454657849483
89	M375T3_1	1.11365903224699	-0.155307591939316	-0.716412234593062	0.480150666123484	0.885722179346976	DOWN	375.128452297193	375.127630555368	375.129914541205	3.490358435	3.47246675666667	3.50871674	20	12	8	826.1123046875	741.646604279894	270.129632767044	665.954823518557	288.63224835238	1225.48600931766	412.537813861809	644.807512672741	791.046287307684	490.604920658239	331.200904800139	836.670600050604	623.9661009199	381.677427714759	951.861841144151	962.130623683222	882.081059104232	799.899603840264	1049.08175484312	965.205439730886	510.683530884877	727.861144385922	942.09393774187	608.495209631268	619.011053203493	519.341989347315	488.73881060144	934.405883458768	165.840530567093	800.298272266386	171.922526065245	1160.65329459765	708.81590677759
90	M157T2	1.15004856906132	-0.201694790616848	-0.714580744897149	0.481562651164608	0.88601906028476	DOWN	157.048863408165	157.048184334893	157.049602555614	2.47170003	2.46221663666667	2.50210005333333	21	10	11	1531.4716796875	1397.74987618986	748.141120700281	1215.38334448841	593.395887066367	2490.07623791595	545.365551270052	858.67277727098	1704.4450319036	966.956008607624	378.711997109177	1640.49520424509	1719.54173457362	404.935981335152	1776.23552293881	1392.05523679702	829.710462506621	2432.62405633386	2428.67246385046	1119.20865090906	1088.60019371368	619.396900044475	1760.58726464234	1443.83794580532	1062.6914258671	1259.10074160067	1284.87861113996	1216.33916117731	336.901490071532	1385.48448364071	355.533055650105	2717.01368196551	1365.79321660994
91	M195T0	1.09600493191646	-0.132254290301546	-0.700863974772674	0.489652082444912	0.887690629070235	DOWN	195.049525084521	195.048621114016	195.050522279809	0.493883335166667	0.471433331666667	0.502533338333333	28	14	14	1551.931640625	1545.93757923097	490.547054032907	1410.52064111406	531.044513934875	1670.84122642802	1270.58393854595	1788.31613956737	934.307916475801	1797.20072603288	2543.67441257397	1240.87619387755	802.912877701552	1442.90547350761	2034.67722105883	1138.93116839918	1229.26532066116	1583.48076251335	2165.15273189032	1858.17784123126	1156.28980514091	2850.93331375647	1820.89833678958	1307.09060190262	1642.34937350775	1312.59670323373	818.015180495382	1157.32127407659	866.215964015626	1419.23374638043	805.883918916298	1403.60221298152	1328.68070316862
92	M549T0	1.12436601980636	0.169111758868587	0.697189027225898	0.491941429394153	0.888154826670563	UP	548.850885997702	548.848737733572	548.852136387838	0.405041666	0.398149991666667	0.409066675333333	12	5	7	306.99462890625	360.040456500255	178.726998113285	404.817255044458	160.636667176199	138.495086814205	67.201867471008	264.196378792735	138.268343954602	467.496526200385	271.161000255846	660.053299267137	339.688329806252	261.458216340658	472.655932769703	370.174925011569	499.35719698679	574.537682822892	515.821604509781	495.5517555045	459.204168655175	355.942843346463	436.300686838819	620.550422051459	357.483524437191	672.631938698276	164.772122177419	352.100833355809	203.997835893948	377.925517002094	160.073721335436	408.57590400248	602.33029732334
93	M191T1_1	1.09141425339562	-0.126198789916201	-0.698350999820691	0.492273567289053	0.88822185379889	DOWN	191.018276211747	191.017360737729	191.019604454152	0.651916669333333	0.637483358	0.699516684	26	12	14	13624.21875	34147.7124703059	8207.55899010365	31287.5815613228	12940.8386861942	32646.2087758154	33005.2708648751	30463.7728292164	36472.6506800898	39951.2281332684	25831.7575376919	30646.7574455039	18297.4715010389	25818.8525554845	41550.5043126135	48184.3382096113	36725.2077018607	31914.7385165482	46559.2155206639	35790.2417782438	27990.4407725676	48845.4554866178	37463.3412647495	28099.8143914986	24803.139568918	30569.8677104411	36848.1437281836	24782.5583558049	9724.64239278898	43199.2338084294	12625.047110234	56109.3441993595	21174.8712906828
94	M175T3	1.33736779131902	-0.419396277505583	-0.692535390963142	0.495199563880379	0.888808881845149	DOWN	175.059401378742	175.058792463782	175.059824861477	2.77084176333333	2.74934993666667	2.79798330666667	24	12	12	6292.109375	3333.27813299548	3626.62935758631	2492.41693618771	2736.19308561947	9135.88220405609	2216.11900350622	2055.20307543678	1984.63777556872	1781.35457967697	1222.720237832	1796.0210957215	3635.3527074693	945.043538280336	1776.75396250444	1276.69012391129	13801.5912332513	2403.02468264449	2635.49964207732	2346.02114759437	10433.8826750743	1041.65245533747	6692.95398826256	1175.24851218199	2439.94051521347	1651.68457941258	948.26150188938	1615.39337648441	823.705680891806	1003.82015385424	886.838689503627	2488.1950169056	1346.23881402216
95	M463T3	1.34111177063591	-0.423429479019038	-0.679689529465502	0.502800152399258	0.890305327295826	DOWN	463.053318896774	463.052124060866	463.055660373094	2.52720000333333	2.52295003	2.54433329333333	11	7	4	1368.8408203125	634.57395593033	587.970823076044	473.170074131432	666.152271635411	924.280518144422	576.31501772462	398.708581232529	629.291504543411	168.901014642976	11.2143674943654	230.839333590919	1593.52646444451	272.115748124847	550.712723077034	750.560602774651	2125.08911990562	549.382661974399	103.097725350313	90.5481213090615	1838.58195209041	62.2313831199613	120.077144764504	153.129552466329	1775.16833787257	137.286701777423	105.993068602097	1068.00223015491	18.0621537301971	146.306589880369	17.3416750860475	29.5010280637102	1062.15109892246
96	M205T1_2	1.10278056079728	-0.141145741658656	-0.677917939574295	0.503830578201243	0.890505108283008	DOWN	205.034078645599	205.033240192147	205.034673938901	0.877450019666667	0.825366677666667	0.943466648666667	11	7	4	1093.126953125	1210.39935652208	452.21231713639	1097.58858611635	428.001604291122	1887.74228122329	696.436018568943	1015.61416858012	1413.69085985071	1517.13481136666	634.279860381809	870.089114229239	2116.53388074262	705.780707163848	1150.69572172019	1482.13862826692	876.479675825757	1152.96450002823	1426.01076336079	1287.23413608323	1757.87943207285	977.782090365208	1282.15171699475	836.963143636073	1503.48193614266	1049.81197108699	721.000926620161	1553.30295128878	419.591595539639	764.322932747105	1159.6341528142	1614.71712490906	438.366095328146
97	M201T4	1.11111905222824	-0.15201340435747	-0.665271030962458	0.512890517133013	0.892230833665267	DOWN	201.111903458657	201.11138046062	201.113056954625	3.764716615	3.75243340333333	3.77556667	14	8	6	882.1962890625	754.6095610899	223.407892582977	679.143751136844	360.884575763763	701.125828046532	633.937690443504	496.912932503982	895.727710308213	553.265727154177	302.484955462728	1031.58140519518	1076.82423656829	912.778860373832	894.384389470099	648.308186389538	657.571706850638	772.61293575628	987.017290735602	618.714033109711	758.946661722854	550.280341672129	322.06418077736	666.8606580283	699.662724055953	935.020765029731	618.63434031629	794.821887660306	279.263341413834	1723.14129262976	282.936903508311	480.521029289178	777.144356702105
98	M149T1	1.135940464885	-0.183887224573295	-0.655022981249289	0.520640482882769	0.893664443102184	DOWN	149.043796225689	149.042163842964	149.044339978167	0.532766668666667	0.518316649	0.554383347	27	13	14	2246.001953125	2105.01060539678	1308.5351831863	1853.09941010851	598.665965789085	1047.39168009002	2122.77835385624	816.816813562411	2049.95266640167	2239.76059762881	933.613802206774	1638.00051837994	6016.91743038753	1051.70815269189	1994.0839136488	1933.82494990443	2890.55421972596	2942.19651186081	1792.54886520958	1598.96844258435	1609.38071125743	1927.39370471144	1722.30866524484	805.138944721498	1755.72994019051	1752.78029033083	3603.22129209776	1725.49458581878	1968.94381078616	2035.35132992357	2023.46356339838	2021.96035702964	1393.25610342395
99	M178T3	1.09633966872559	-0.132694844344145	-0.646168810950104	0.523959322659337	0.894266772858698	DOWN	178.049645799649	178.049002985317	178.050150337364	3.02123329333333	3.00876660666667	3.03893327	28	14	14	33683.96875	52612.2446047889	20298.7950521386	47989.0002210234	17454.1196730673	84204.0929534957	33248.8942386	22920.9793633508	66093.0875221204	41388.8420031847	52554.4022330483	26671.9864711678	64384.5149657436	34060.4062494931	50308.5067663219	57996.3667379161	92430.6780187725	56871.1998936809	53437.4670501496	42677.6700355454	76422.2884213635	61397.0408568742	28901.8902140328	36315.9979851948	54117.1747364978	40479.2461962683	81822.8666299044	53075.3833849349	21982.0511195505	50155.591826193	27875.6550659684	55131.5581947402	41491.5884272587
100	M300T3	1.25887813270562	-0.332138627893239	-0.644493847426895	0.524920542424251	0.894439950491958	DOWN	300.016907000081	300.015830274044	300.017783219523	2.78247491833333	2.76850009333333	2.80241670666667	12	8	4	1414.23828125	730.348661568565	634.413323565837	580.158350990558	598.164731305535	2385.17236221464	143.957115508238	218.537765279717	1440.63899422874	151.806667817205	69.3409493923537	646.317226333356	618.909291401398	898.693765023922	357.878765372621	1121.91211005366	1134.03380506479	617.668851871673	420.01359239759	1192.99330511807	781.64049019988	388.89970715695	508.219335654759	393.60861686842	374.075360141476	118.780105899855	2398.54455316869	709.918819725933	330.935884784408	106.986760368051	345.537805707398	268.458882425728	203.6172866482
101	M229T4_1	1.25045142368992	-0.322449014205927	-0.636948465629364	0.529758794489419	0.895303087987458	DOWN	229.016064296576	229.015317832756	229.016334796097	3.68749993	3.67706674333333	3.7295834	11	7	4	2665.205078125	969.532583330219	775.566517133485	775.346059001038	836.50297393494	3233.84241279228	441.868182999082	861.122050269153	1727.3601238279	489.311402818669	144.171862457214	581.647917420681	361.191672928808	537.735709512339	926.37346864039	1122.49896947097	788.680084927739	1357.10862233873	1000.54368621912	733.686239377672	343.150568986195	263.038857652393	785.578790347404	609.765949582138	2484.36106718442	542.279961430183	2771.30190998754	1040.84546509666	54.2771078988569	457.1654981435	50.685288835346	578.764955799431	139.943165692804
102	M361T4	1.10864950412693	-0.148803334317776	-0.633190370779534	0.533140063061462	0.895897969913084	DOWN	361.149308852235	361.148385883104	361.151657988894	3.531158345	3.51693340333333	3.55738334666667	24	12	12	2133.9765625	1827.4298400804	566.41725126382	1648.33866183841	893.94920727032	2139.44641547357	1041.73155523013	1331.89168171372	1481.56482833204	2624.09053229143	654.425468215537	1364.67835680029	2353.65807741049	1851.13464841111	1971.73263749115	2263.7580711417	2082.85348679053	2118.83670084065	2304.21530098324	1984.5709249995	2216.24635828642	1079.07241776148	1091.25126518308	1271.08872175846	1315.84779532932	2719.72119101685	1060.91285692496	3587.92045804564	477.346194570909	2394.87912464343	478.404174262368	2203.99873362636	1195.48104932899
103	M290T0	1.04588281381193	-0.0647212135318555	-0.631510097235526	0.533427212251828	0.895948178097663	DOWN	289.941641498773	289.940073349961	289.943155007915	0.407325006166667	0.401016668666667	0.411466659333333	20	10	10	247.874389648438	509.382828408685	84.0328589344147	487.036235495769	102.31719244065	506.10158464992	374.999395161017	469.855871009472	487.60749169609	598.482300611712	429.615523547741	592.125328976481	501.845535122614	395.130103447132	624.365619369365	444.890308904485	498.175396150695	572.513703410608	635.651435664263	633.367622502768	604.336902210675	502.620288264129	524.361712891702	496.672461666226	490.558513053587	615.766959957123	403.487222193825	416.464184190872	328.498298716747	519.481283882713	279.006053619805	521.184519638202	482.701274152387
104	M369T4	1.33556394102219	-0.417449047622131	-0.629149598026693	0.536798405327254	0.89653403139374	DOWN	369.172760252107	369.171778305273	369.174326710355	4.29933325666667	4.25530015	4.32841662	26	13	13	10647.1875	4850.91001522906	6514.18925077194	3632.10615847891	3178.84686786122	26639.1474090188	1516.80719073943	3483.27907704003	1890.89826163335	3812.27528227935	997.275831968521	3404.62911012216	3689.23313874051	225.049734404773	6092.59463525154	2402.93130856677	6473.77389186576	4453.89416772127	2830.95117385458	1508.20254161534	1283.56497518246	2428.45318164039	12211.2452520567	1916.94064907741	4521.02629555903	2812.8281494982	2064.20714483886	6005.42562185702	1086.2889023599	2141.87721754096	1401.67003157783	8109.06351667719	3358.69273922354
